Name,Fibered,Crossing Number,Genus-3D,Arc Index,Grid Notation
13a_546,Y,13,4,15,[[1;1];[1;3];[2;6];[2;8];[3;2];[3;4];[4;11];[4;15];[5;5];[5;7];[6;6];[6;14];[7;3];[7;9];[8;8];[8;10];[9;9];[9;13];[10;11];[10;14];[11;5];[11;15];[12;1];[12;12];[13;10];[13;13];[14;4];[14;12];[15;2];[15;7]]
13a_548,Y,13,4,15,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;6];[4;3];[4;15];[5;5];[5;7];[6;1];[6;6];[7;4];[7;8];[8;7];[8;9];[9;8];[9;11];[10;10];[10;14];[11;9];[11;11];[12;12];[12;15];[13;10];[13;13];[14;12];[14;14];[15;2];[15;13]]
13a_550,Y,13,5,15,[[1;1];[1;3];[2;6];[2;9];[3;2];[3;5];[4;3];[4;7];[5;6];[5;14];[6;11];[6;15];[7;10];[7;12];[8;11];[8;14];[9;1];[9;13];[10;12];[10;15];[11;5];[11;8];[12;4];[12;13];[13;2];[13;9];[14;7];[14;10];[15;4];[15;8]]
13a_555,Y,13,4,15,[[1;1];[1;3];[2;2];[2;8];[3;1];[3;4];[4;5];[4;10];[5;3];[5;6];[6;7];[6;9];[7;5];[7;8];[8;7];[8;11];[9;9];[9;14];[10;13];[10;15];[11;2];[11;14];[12;12];[12;15];[13;6];[13;10];[14;11];[14;13];[15;4];[15;12]]
13a_557,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;5];[4;4];[4;7];[5;6];[5;11];[6;10];[6;13];[7;8];[7;11];[8;12];[8;15];[9;9];[9;14];[10;13];[10;15];[11;5];[11;12];[12;1];[12;7];[13;8];[13;10];[14;2];[14;14];[15;6];[15;9]]
13a_559,Y,13,4,15,[[1;3];[1;8];[2;7];[2;10];[3;9];[3;12];[4;5];[4;10];[5;8];[5;14];[6;12];[6;15];[7;5];[7;14];[8;6];[8;9];[9;2];[9;11];[10;7];[10;15];[11;4];[11;11];[12;3];[12;13];[13;1];[13;6];[14;2];[14;13];[15;1];[15;4]]
13a_561,Y,13,4,15,[[1;2];[1;15];[2;1];[2;6];[3;3];[3;11];[4;9];[4;14];[5;13];[5;15];[6;8];[6;12];[7;10];[7;14];[8;7];[8;13];[9;9];[9;11];[10;5];[10;8];[11;4];[11;6];[12;10];[12;12];[13;2];[13;5];[14;4];[14;7];[15;1];[15;3]]
13a_562,Y,13,4,15,[[1;4];[1;12];[2;2];[2;6];[3;4];[3;15];[4;1];[4;14];[5;10];[5;15];[6;8];[6;11];[7;7];[7;9];[8;8];[8;10];[9;5];[9;9];[10;7];[10;13];[11;12];[11;14];[12;11];[12;13];[13;3];[13;6];[14;2];[14;5];[15;1];[15;3]]
13a_566,Y,13,4,15,[[1;7];[1;9];[2;10];[2;12];[3;5];[3;15];[4;2];[4;8];[5;11];[5;13];[6;7];[6;12];[7;10];[7;14];[8;1];[8;4];[9;9];[9;13];[10;3];[10;5];[11;6];[11;11];[12;8];[12;15];[13;4];[13;14];[14;2];[14;6];[15;1];[15;3]]
13a_569,Y,13,4,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;7];[4;6];[4;15];[5;1];[5;13];[6;10];[6;14];[7;9];[7;12];[8;10];[8;13];[9;8];[9;12];[10;11];[10;15];[11;9];[11;14];[12;7];[12;11];[13;5];[13;8];[14;4];[14;6];[15;2];[15;5]]
13a_570,Y,13,4,15,[[1;2];[1;5];[2;6];[2;11];[3;9];[3;12];[4;7];[4;13];[5;4];[5;10];[6;8];[6;13];[7;6];[7;9];[8;8];[8;11];[9;10];[9;15];[10;3];[10;14];[11;12];[11;15];[12;5];[12;14];[13;1];[13;4];[14;2];[14;7];[15;1];[15;3]]
13a_572,Y,13,4,15,[[1;1];[1;3];[2;2];[2;10];[3;1];[3;4];[4;9];[4;15];[5;3];[5;13];[6;12];[6;14];[7;13];[7;15];[8;11];[8;14];[9;6];[9;12];[10;5];[10;7];[11;6];[11;8];[12;4];[12;7];[13;5];[13;10];[14;9];[14;11];[15;2];[15;8]]
13a_573,Y,13,4,15,[[1;2];[1;5];[2;6];[2;9];[3;4];[3;8];[4;6];[4;10];[5;9];[5;12];[6;11];[6;14];[7;12];[7;15];[8;7];[8;14];[9;3];[9;10];[10;7];[10;13];[11;11];[11;15];[12;5];[12;13];[13;1];[13;4];[14;2];[14;8];[15;1];[15;3]]
13a_574,Y,13,4,15,[[1;2];[1;5];[2;6];[2;10];[3;4];[3;8];[4;11];[4;13];[5;6];[5;12];[6;11];[6;14];[7;3];[7;13];[8;9];[8;15];[9;7];[9;14];[10;5];[10;9];[11;10];[11;15];[12;7];[12;12];[13;1];[13;4];[14;2];[14;8];[15;1];[15;3]]
13a_580,Y,13,4,15,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;8];[4;3];[4;5];[5;6];[5;15];[6;1];[6;10];[7;4];[7;9];[8;11];[8;13];[9;7];[9;12];[10;10];[10;14];[11;13];[11;15];[12;11];[12;14];[13;6];[13;8];[14;2];[14;12];[15;7];[15;9]]
13a_581,Y,13,4,15,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;8];[4;3];[4;5];[5;6];[5;12];[6;1];[6;10];[7;4];[7;9];[8;7];[8;11];[9;10];[9;13];[10;12];[10;15];[11;2];[11;14];[12;13];[12;15];[13;6];[13;8];[14;11];[14;14];[15;7];[15;9]]
13a_583,Y,13,4,15,[[1;8];[1;11];[2;7];[2;9];[3;8];[3;10];[4;6];[4;9];[5;7];[5;13];[6;2];[6;12];[7;5];[7;15];[8;11];[8;13];[9;4];[9;6];[10;1];[10;14];[11;12];[11;15];[12;5];[12;14];[13;3];[13;10];[14;2];[14;4];[15;1];[15;3]]
13a_587,Y,13,4,15,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;6];[4;5];[4;8];[5;6];[5;10];[6;8];[6;14];[7;3];[7;12];[8;4];[8;14];[9;7];[9;11];[10;9];[10;15];[11;7];[11;10];[12;9];[12;12];[13;1];[13;13];[14;11];[14;15];[15;2];[15;13]]
13a_590,Y,13,4,15,[[1;2];[1;8];[2;9];[2;15];[3;10];[3;13];[4;6];[4;11];[5;10];[5;15];[6;8];[6;12];[7;11];[7;14];[8;3];[8;13];[9;9];[9;14];[10;1];[10;5];[11;4];[11;7];[12;5];[12;12];[13;3];[13;7];[14;2];[14;6];[15;1];[15;4]]
13a_593,Y,13,4,15,[[1;2];[1;6];[2;5];[2;11];[3;9];[3;12];[4;8];[4;10];[5;4];[5;7];[6;5];[6;9];[7;7];[7;11];[8;10];[8;13];[9;12];[9;15];[10;3];[10;14];[11;13];[11;15];[12;6];[12;14];[13;1];[13;4];[14;2];[14;8];[15;1];[15;3]]
13a_594,Y,13,4,15,[[1;2];[1;6];[2;5];[2;10];[3;9];[3;11];[4;8];[4;10];[5;9];[5;15];[6;1];[6;13];[7;12];[7;14];[8;13];[8;15];[9;11];[9;14];[10;7];[10;12];[11;6];[11;8];[12;4];[12;7];[13;3];[13;5];[14;2];[14;4];[15;1];[15;3]]
13a_595,Y,13,4,15,[[1;2];[1;12];[2;10];[2;13];[3;9];[3;11];[4;10];[4;12];[5;6];[5;11];[6;9];[6;15];[7;4];[7;8];[8;3];[8;6];[9;7];[9;14];[10;13];[10;15];[11;1];[11;8];[12;5];[12;14];[13;4];[13;7];[14;2];[14;5];[15;1];[15;3]]
13a_596,Y,13,4,15,[[1;1];[1;3];[2;6];[2;10];[3;2];[3;4];[4;9];[4;13];[5;12];[5;14];[6;3];[6;13];[7;1];[7;5];[8;11];[8;14];[9;8];[9;10];[10;4];[10;15];[11;2];[11;7];[12;6];[12;9];[13;5];[13;7];[14;8];[14;12];[15;11];[15;15]]
13a_599,Y,13,4,15,[[1;9];[1;11];[2;8];[2;10];[3;9];[3;15];[4;2];[4;13];[5;12];[5;14];[6;13];[6;15];[7;11];[7;14];[8;5];[8;12];[9;4];[9;7];[10;6];[10;8];[11;1];[11;7];[12;5];[12;10];[13;3];[13;6];[14;2];[14;4];[15;1];[15;3]]
13a_601,Y,13,4,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;7];[4;1];[4;5];[5;6];[5;10];[6;4];[6;7];[7;8];[7;12];[8;13];[8;15];[9;6];[9;11];[10;9];[10;14];[11;8];[11;10];[12;2];[12;13];[13;9];[13;11];[14;12];[14;15];[15;5];[15;14]]
13a_603,Y,13,4,15,[[1;1];[1;3];[2;5];[2;8];[3;2];[3;6];[4;9];[4;11];[5;5];[5;14];[6;12];[6;15];[7;10];[7;13];[8;7];[8;11];[9;12];[9;14];[10;6];[10;9];[11;8];[11;13];[12;4];[12;10];[13;1];[13;7];[14;3];[14;15];[15;2];[15;4]]
13a_604,Y,13,4,15,[[1;2];[1;11];[2;9];[2;14];[3;7];[3;10];[4;9];[4;11];[5;12];[5;15];[6;8];[6;13];[7;6];[7;10];[8;7];[8;14];[9;1];[9;13];[10;4];[10;15];[11;8];[11;12];[12;3];[12;5];[13;4];[13;6];[14;2];[14;5];[15;1];[15;3]]
13a_605,Y,13,4,15,[[1;12];[1;14];[2;9];[2;11];[3;2];[3;6];[4;10];[4;13];[5;8];[5;11];[6;4];[6;9];[7;7];[7;15];[8;6];[8;8];[9;1];[9;14];[10;3];[10;5];[11;12];[11;15];[12;7];[12;13];[13;4];[13;10];[14;2];[14;5];[15;1];[15;3]]
13a_609,Y,13,4,15,[[1;1];[1;4];[2;2];[2;13];[3;1];[3;6];[4;3];[4;12];[5;11];[5;13];[6;6];[6;12];[7;9];[7;15];[8;2];[8;10];[9;8];[9;15];[10;5];[10;9];[11;8];[11;14];[12;4];[12;11];[13;7];[13;14];[14;5];[14;10];[15;3];[15;7]]
13a_611,Y,13,4,15,[[1;1];[1;3];[2;2];[2;6];[3;5];[3;7];[4;6];[4;9];[5;4];[5;7];[6;8];[6;12];[7;9];[7;14];[8;5];[8;12];[9;13];[9;15];[10;1];[10;14];[11;10];[11;15];[12;8];[12;11];[13;3];[13;10];[14;4];[14;13];[15;2];[15;11]]
13a_612,Y,13,4,15,[[1;2];[1;8];[2;5];[2;9];[3;4];[3;7];[4;6];[4;8];[5;12];[5;14];[6;7];[6;15];[7;5];[7;10];[8;9];[8;13];[9;11];[9;14];[10;10];[10;12];[11;3];[11;6];[12;11];[12;15];[13;1];[13;4];[14;2];[14;13];[15;1];[15;3]]
13a_615,Y,13,4,15,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;6];[4;5];[4;11];[5;1];[5;7];[6;6];[6;8];[7;10];[7;12];[8;7];[8;11];[9;9];[9;14];[10;13];[10;15];[11;3];[11;14];[12;12];[12;15];[13;8];[13;10];[14;2];[14;4];[15;9];[15;13]]
13a_616,Y,13,5,15,[[1;2];[1;12];[2;9];[2;14];[3;1];[3;13];[4;11];[4;14];[5;8];[5;12];[6;7];[6;10];[7;8];[7;11];[8;10];[8;15];[9;6];[9;13];[10;5];[10;7];[11;4];[11;6];[12;9];[12;15];[13;3];[13;5];[14;2];[14;4];[15;1];[15;3]]
13a_624,Y,13,5,15,[[1;11];[1;13];[2;2];[2;12];[3;10];[3;13];[4;9];[4;11];[5;10];[5;15];[6;1];[6;14];[7;12];[7;15];[8;8];[8;14];[9;7];[9;9];[10;6];[10;8];[11;5];[11;7];[12;4];[12;6];[13;3];[13;5];[14;2];[14;4];[15;1];[15;3]]
13a_631,Y,13,5,15,[[1;2];[1;10];[2;8];[2;13];[3;7];[3;9];[4;8];[4;10];[5;11];[5;15];[6;9];[6;13];[7;1];[7;14];[8;12];[8;15];[9;11];[9;14];[10;6];[10;12];[11;5];[11;7];[12;4];[12;6];[13;3];[13;5];[14;2];[14;4];[15;1];[15;3]]
13a_636,Y,13,5,15,[[1;6];[1;14];[2;2];[2;8];[3;9];[3;15];[4;6];[4;13];[5;9];[5;14];[6;1];[6;12];[7;11];[7;13];[8;10];[8;12];[9;7];[9;11];[10;10];[10;15];[11;5];[11;8];[12;4];[12;7];[13;3];[13;5];[14;2];[14;4];[15;1];[15;3]]
13a_641,Y,13,4,15,[[1;1];[1;3];[2;4];[2;6];[3;2];[3;5];[4;4];[4;15];[5;1];[5;11];[6;3];[6;15];[7;9];[7;12];[8;8];[8;10];[9;9];[9;11];[10;7];[10;10];[11;8];[11;14];[12;2];[12;13];[13;12];[13;14];[14;6];[14;13];[15;5];[15;7]]
13a_642,Y,13,4,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;7];[4;5];[4;12];[5;4];[5;6];[6;1];[6;5];[7;10];[7;13];[8;9];[8;11];[9;10];[9;12];[10;8];[10;11];[11;9];[11;15];[12;2];[12;14];[13;13];[13;15];[14;7];[14;14];[15;6];[15;8]]
13a_646,Y,13,5,15,[[1;7];[1;10];[2;2];[2;15];[3;1];[3;9];[4;7];[4;14];[5;12];[5;15];[6;11];[6;13];[7;12];[7;14];[8;10];[8;13];[9;8];[9;11];[10;6];[10;9];[11;5];[11;8];[12;4];[12;6];[13;3];[13;5];[14;2];[14;4];[15;1];[15;3]]
13a_649,Y,13,4,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;5];[4;12];[5;10];[5;13];[6;9];[6;11];[7;10];[7;12];[8;8];[8;11];[9;9];[9;15];[10;1];[10;14];[11;13];[11;15];[12;7];[12;14];[13;6];[13;8];[14;4];[14;7];[15;2];[15;5]]
13a_657,Y,13,4,15,[[1;6];[1;9];[2;2];[2;7];[3;8];[3;11];[4;12];[4;14];[5;6];[5;10];[6;9];[6;13];[7;12];[7;15];[8;8];[8;10];[9;1];[9;14];[10;11];[10;15];[11;4];[11;13];[12;3];[12;5];[13;4];[13;7];[14;2];[14;5];[15;1];[15;3]]
13a_658,Y,13,4,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;8];[4;6];[4;11];[5;5];[5;9];[6;10];[6;12];[7;7];[7;11];[8;10];[8;13];[9;12];[9;14];[10;4];[10;13];[11;5];[11;15];[12;1];[12;14];[13;6];[13;8];[14;2];[14;15];[15;7];[15;9]]
13a_664,Y,13,4,15,[[1;4];[1;9];[2;7];[2;10];[3;2];[3;9];[4;4];[4;12];[5;5];[5;11];[6;8];[6;14];[7;5];[7;10];[8;8];[8;12];[9;13];[9;15];[10;11];[10;14];[11;1];[11;13];[12;6];[12;15];[13;3];[13;7];[14;2];[14;6];[15;1];[15;3]]
13a_670,Y,13,5,15,[[1;8];[1;13];[2;2];[2;15];[3;1];[3;9];[4;7];[4;14];[5;11];[5;15];[6;9];[6;13];[7;6];[7;8];[8;10];[8;12];[9;11];[9;14];[10;7];[10;12];[11;5];[11;10];[12;4];[12;6];[13;3];[13;5];[14;2];[14;4];[15;1];[15;3]]
13a_674,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;5];[4;11];[4;14];[5;4];[5;6];[6;10];[6;12];[7;5];[7;13];[8;9];[8;15];[9;7];[9;11];[10;6];[10;8];[11;7];[11;9];[12;10];[12;13];[13;1];[13;14];[14;8];[14;15];[15;2];[15;12]]
13a_678,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;5];[4;4];[4;6];[5;5];[5;8];[6;6];[6;11];[7;10];[7;12];[8;11];[8;14];[9;9];[9;12];[10;13];[10;15];[11;7];[11;14];[12;1];[12;10];[13;2];[13;15];[14;8];[14;13];[15;7];[15;9]]
13a_683,Y,13,4,15,[[1;8];[1;13];[2;3];[2;11];[3;7];[3;12];[4;6];[4;9];[5;2];[5;7];[6;5];[6;15];[7;2];[7;10];[8;6];[8;15];[9;9];[9;14];[10;4];[10;11];[11;8];[11;14];[12;10];[12;13];[13;1];[13;5];[14;3];[14;12];[15;1];[15;4]]
13a_687,Y,13,4,15,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;8];[4;5];[4;12];[5;9];[5;14];[6;3];[6;12];[7;7];[7;11];[8;8];[8;14];[9;6];[9;11];[10;4];[10;7];[11;6];[11;15];[12;1];[12;10];[13;9];[13;13];[14;10];[14;15];[15;2];[15;13]]
13a_693,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;5];[4;4];[4;6];[5;5];[5;12];[6;11];[6;15];[7;1];[7;13];[8;12];[8;14];[9;7];[9;13];[10;6];[10;10];[11;8];[11;11];[12;7];[12;9];[13;8];[13;10];[14;9];[14;15];[15;2];[15;14]]
13a_695,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;9];[4;13];[5;7];[5;11];[6;8];[6;10];[7;5];[7;9];[8;8];[8;15];[9;7];[9;10];[10;1];[10;12];[11;11];[11;14];[12;13];[12;15];[13;6];[13;14];[14;4];[14;12];[15;2];[15;5]]
13a_697,Y,13,5,15,[[1;2];[1;14];[2;7];[2;15];[3;6];[3;8];[4;7];[4;9];[5;5];[5;8];[6;6];[6;11];[7;10];[7;13];[8;12];[8;14];[9;1];[9;13];[10;11];[10;15];[11;9];[11;12];[12;4];[12;10];[13;3];[13;5];[14;2];[14;4];[15;1];[15;3]]
13a_701,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;7];[4;5];[4;11];[5;4];[5;6];[6;5];[6;7];[7;9];[7;14];[8;8];[8;11];[9;13];[9;15];[10;12];[10;14];[11;6];[11;10];[12;9];[12;13];[13;1];[13;10];[14;2];[14;15];[15;8];[15;12]]
13a_704,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;5];[4;7];[5;6];[5;15];[6;4];[6;13];[7;8];[7;15];[8;5];[8;9];[9;8];[9;11];[10;10];[10;12];[11;11];[11;14];[12;9];[12;12];[13;1];[13;13];[14;7];[14;14];[15;2];[15;10]]
13a_706,Y,13,5,15,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;6];[4;5];[4;9];[5;6];[5;13];[6;12];[6;15];[7;11];[7;13];[8;3];[8;7];[9;10];[9;14];[10;1];[10;12];[11;8];[11;15];[12;4];[12;9];[13;2];[13;7];[14;8];[14;10];[15;11];[15;14]]
13a_708,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;5];[4;4];[4;6];[5;5];[5;7];[6;6];[6;9];[7;8];[7;13];[8;1];[8;9];[9;12];[9;14];[10;7];[10;10];[11;8];[11;11];[12;10];[12;13];[13;11];[13;15];[14;2];[14;14];[15;12];[15;15]]
13a_714,Y,13,5,15,[[1;9];[1;11];[2;2];[2;15];[3;8];[3;14];[4;5];[4;12];[5;10];[5;13];[6;6];[6;12];[7;1];[7;7];[8;5];[8;13];[9;4];[9;14];[10;8];[10;11];[11;3];[11;6];[12;9];[12;15];[13;4];[13;10];[14;2];[14;7];[15;1];[15;3]]
13a_721,Y,13,5,15,[[1;6];[1;9];[2;5];[2;7];[3;2];[3;15];[4;1];[4;6];[5;5];[5;14];[6;8];[6;15];[7;7];[7;10];[8;9];[8;12];[9;11];[9;13];[10;12];[10;14];[11;10];[11;13];[12;4];[12;11];[13;3];[13;8];[14;2];[14;4];[15;1];[15;3]]
13a_724,Y,13,5,15,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;7];[4;5];[4;13];[5;8];[5;15];[6;7];[6;11];[7;9];[7;13];[8;6];[8;11];[9;3];[9;14];[10;8];[10;10];[11;9];[11;15];[12;6];[12;12];[13;10];[13;14];[14;1];[14;4];[15;2];[15;12]]
13a_727,Y,13,5,15,[[1;2];[1;14];[2;8];[2;15];[3;7];[3;10];[4;9];[4;11];[5;4];[5;10];[6;8];[6;13];[7;4];[7;9];[8;12];[8;14];[9;1];[9;13];[10;11];[10;15];[11;6];[11;12];[12;5];[12;7];[13;3];[13;6];[14;2];[14;5];[15;1];[15;3]]
13a_729,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;5];[4;4];[4;6];[5;5];[5;8];[6;7];[6;15];[7;1];[7;9];[8;8];[8;10];[9;6];[9;9];[10;7];[10;11];[11;10];[11;13];[12;12];[12;14];[13;13];[13;15];[14;11];[14;14];[15;2];[15;12]]
13a_741,Y,13,5,15,[[1;1];[1;3];[2;2];[2;5];[3;3];[3;8];[4;7];[4;10];[5;9];[5;11];[6;10];[6;14];[7;8];[7;11];[8;6];[8;12];[9;13];[9;15];[10;9];[10;14];[11;4];[11;13];[12;1];[12;5];[13;7];[13;12];[14;4];[14;6];[15;2];[15;15]]
13a_747,Y,13,5,15,[[1;2];[1;5];[2;11];[2;14];[3;7];[3;12];[4;10];[4;15];[5;9];[5;11];[6;4];[6;14];[7;7];[7;13];[8;8];[8;10];[9;9];[9;15];[10;6];[10;13];[11;5];[11;8];[12;3];[12;6];[13;1];[13;4];[14;2];[14;12];[15;1];[15;3]]
13a_748,Y,13,5,15,[[1;2];[1;10];[2;9];[2;12];[3;11];[3;14];[4;8];[4;15];[5;1];[5;5];[6;3];[6;7];[7;5];[7;13];[8;7];[8;15];[9;2];[9;12];[10;10];[10;13];[11;6];[11;11];[12;9];[12;14];[13;4];[13;8];[14;3];[14;6];[15;1];[15;4]]
13a_753,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;5];[4;4];[4;7];[5;9];[5;15];[6;5];[6;10];[7;9];[7;12];[8;11];[8;13];[9;1];[9;12];[10;10];[10;13];[11;8];[11;14];[12;6];[12;11];[13;2];[13;8];[14;7];[14;15];[15;6];[15;14]]
13a_757,Y,13,4,15,[[1;2];[1;14];[2;5];[2;7];[3;11];[3;15];[4;4];[4;14];[5;10];[5;12];[6;11];[6;13];[7;9];[7;12];[8;1];[8;10];[9;6];[9;13];[10;4];[10;8];[11;3];[11;15];[12;7];[12;9];[13;5];[13;8];[14;2];[14;6];[15;1];[15;3]]
13a_758,Y,13,4,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;9];[4;1];[4;5];[5;4];[5;7];[6;8];[6;10];[7;6];[7;9];[8;5];[8;11];[9;7];[9;12];[10;11];[10;14];[11;13];[11;15];[12;6];[12;10];[13;2];[13;14];[14;12];[14;15];[15;8];[15;13]]
13a_759,Y,13,4,15,[[1;5];[1;13];[2;11];[2;15];[3;2];[3;14];[4;8];[4;10];[5;7];[5;15];[6;6];[6;9];[7;8];[7;12];[8;11];[8;13];[9;12];[9;14];[10;7];[10;10];[11;4];[11;9];[12;1];[12;5];[13;3];[13;6];[14;2];[14;4];[15;1];[15;3]]
13a_760,Y,13,4,15,[[1;1];[1;3];[2;4];[2;6];[3;2];[3;5];[4;3];[4;15];[5;1];[5;11];[6;4];[6;7];[7;10];[7;12];[8;11];[8;14];[9;9];[9;13];[10;6];[10;10];[11;8];[11;15];[12;12];[12;14];[13;7];[13;9];[14;2];[14;13];[15;5];[15;8]]
13a_763,Y,13,5,15,[[1;1];[1;3];[2;6];[2;8];[3;2];[3;4];[4;3];[4;7];[5;5];[5;11];[6;4];[6;6];[7;10];[7;12];[8;11];[8;13];[9;9];[9;15];[10;5];[10;12];[11;9];[11;14];[12;13];[12;15];[13;1];[13;8];[14;2];[14;14];[15;7];[15;10]]
13a_765,Y,13,4,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;5];[4;14];[5;9];[5;13];[6;7];[6;15];[7;6];[7;11];[8;8];[8;13];[9;7];[9;9];[10;10];[10;12];[11;1];[11;14];[12;11];[12;15];[13;4];[13;12];[14;2];[14;8];[15;5];[15;10]]
13a_766,Y,13,5,15,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;7];[4;5];[4;13];[5;10];[5;15];[6;8];[6;13];[7;6];[7;11];[8;3];[8;10];[9;7];[9;9];[10;8];[10;11];[11;6];[11;12];[12;9];[12;14];[13;12];[13;15];[14;1];[14;4];[15;2];[15;14]]
13a_767,Y,13,4,15,[[1;6];[1;14];[2;2];[2;12];[3;7];[3;14];[4;4];[4;8];[5;7];[5;10];[6;9];[6;11];[7;10];[7;13];[8;8];[8;11];[9;3];[9;12];[10;5];[10;15];[11;4];[11;13];[12;6];[12;15];[13;1];[13;5];[14;2];[14;9];[15;1];[15;3]]
13a_768,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;9];[4;7];[4;13];[5;5];[5;9];[6;12];[6;14];[7;1];[7;10];[8;7];[8;11];[9;4];[9;6];[10;5];[10;8];[11;6];[11;10];[12;8];[12;13];[13;11];[13;15];[14;2];[14;14];[15;12];[15;15]]
13a_771,Y,13,4,15,[[1;7];[1;15];[2;10];[2;12];[3;11];[3;13];[4;9];[4;12];[5;2];[5;10];[6;5];[6;15];[7;4];[7;7];[8;6];[8;14];[9;5];[9;13];[10;8];[10;14];[11;6];[11;9];[12;3];[12;8];[13;1];[13;4];[14;2];[14;11];[15;1];[15;3]]
13a_772,Y,13,4,15,[[1;3];[1;6];[2;5];[2;14];[3;12];[3;15];[4;10];[4;13];[5;8];[5;12];[6;10];[6;14];[7;4];[7;7];[8;5];[8;11];[9;9];[9;13];[10;7];[10;11];[11;2];[11;9];[12;3];[12;15];[13;1];[13;6];[14;2];[14;8];[15;1];[15;4]]
13a_782,Y,13,4,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;7];[4;6];[4;9];[5;8];[5;10];[6;9];[6;14];[7;13];[7;15];[8;1];[8;14];[9;11];[9;15];[10;5];[10;13];[11;10];[11;12];[12;4];[12;11];[13;7];[13;12];[14;5];[14;8];[15;2];[15;6]]
13a_791,Y,13,4,15,[[1;1];[1;4];[2;2];[2;13];[3;1];[3;6];[4;3];[4;10];[5;6];[5;13];[6;7];[6;15];[7;9];[7;11];[8;2];[8;10];[9;7];[9;12];[10;5];[10;15];[11;11];[11;14];[12;8];[12;12];[13;4];[13;9];[14;5];[14;14];[15;3];[15;8]]
13a_794,Y,13,4,15,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;6];[4;5];[4;12];[5;11];[5;13];[6;3];[6;6];[7;12];[7;14];[8;10];[8;13];[9;8];[9;11];[10;9];[10;15];[11;1];[11;14];[12;7];[12;15];[13;4];[13;8];[14;7];[14;10];[15;2];[15;9]]
13a_797,Y,13,5,15,[[1;1];[1;3];[2;2];[2;5];[3;4];[3;7];[4;5];[4;13];[5;11];[5;15];[6;8];[6;13];[7;7];[7;9];[8;6];[8;11];[9;3];[9;14];[10;8];[10;15];[11;6];[11;10];[12;9];[12;12];[13;10];[13;14];[14;1];[14;4];[15;2];[15;12]]
13a_798,Y,13,5,15,[[1;2];[1;14];[2;1];[2;11];[3;6];[3;12];[4;10];[4;15];[5;5];[5;8];[6;3];[6;6];[7;7];[7;11];[8;10];[8;13];[9;12];[9;15];[10;9];[10;14];[11;8];[11;13];[12;4];[12;9];[13;3];[13;7];[14;2];[14;5];[15;1];[15;4]]
13a_806,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;6];[4;5];[4;9];[5;7];[5;13];[6;6];[6;11];[7;10];[7;13];[8;8];[8;11];[9;7];[9;15];[10;1];[10;9];[11;8];[11;12];[12;10];[12;14];[13;12];[13;15];[14;4];[14;14];[15;2];[15;5]]
13a_817,Y,13,5,15,[[1;1];[1;3];[2;2];[2;4];[3;3];[3;5];[4;4];[4;7];[5;6];[5;14];[6;9];[6;12];[7;13];[7;15];[8;10];[8;14];[9;8];[9;13];[10;5];[10;9];[11;8];[11;11];[12;1];[12;7];[13;10];[13;12];[14;2];[14;15];[15;6];[15;11]]
13a_823,Y,13,5,15,[[1;5];[1;8];[2;2];[2;15];[3;1];[3;7];[4;5];[4;12];[5;11];[5;13];[6;12];[6;14];[7;10];[7;13];[8;11];[8;15];[9;9];[9;14];[10;8];[10;10];[11;6];[11;9];[12;4];[12;7];[13;3];[13;6];[14;2];[14;4];[15;1];[15;3]]
